CNPJ do gerador;Razão Social do gerador;Estado;Município;Código da Categoria;Categoria de Atividade;Código do Detalhe;Detalhe;Ano da geração;Cód. Resíduo;Tipo de Resíduo;Quantidade Gerada;Unidade;Classificação Resíduo;Situação Cadastral
05.435.165/0001-00;AGÊNCIA MARÍTIMA E TRANSPORTES LUMAR LTDA;BAHIA;SALVADOR;18;Transporte, Terminais, Depósitos e Comércio;1;Transporte de cargas perigosas;2019;200140;Metais;94,00;kilogramas;Não Perigoso;Ativa
05.435.165/0001-00;AGÊNCIA MARÍTIMA E TRANSPORTES LUMAR LTDA;BAHIA;SALVADOR;18;Transporte, Terminais, Depósitos e Comércio;1;Transporte de cargas perigosas;2019;200101;Papel e cartão;73,30;kilogramas;Não Perigoso;Ativa
05.435.165/0001-00;AGÊNCIA MARÍTIMA E TRANSPORTES LUMAR LTDA;BAHIA;SALVADOR;18;Transporte, Terminais, Depósitos e Comércio;1;Transporte de cargas perigosas;2019;200139;Plásticos;118,20;kilogramas;Não Perigoso;Ativa
05.435.165/0001-00;AGÊNCIA MARÍTIMA E TRANSPORTES LUMAR LTDA;BAHIA;SALVADOR;18;Transporte, Terminais, Depósitos e Comércio;1;Transporte de cargas perigosas;2019;200199;Outras frações não anteriormente especificadas;664,30;kilogramas;Não Perigoso;Ativa
05.435.165/0001-00;AGÊNCIA MARÍTIMA E TRANSPORTES LUMAR LTDA;BAHIA;SALVADOR;18;Transporte, Terminais, Depósitos e Comércio;1;Transporte de cargas perigosas;2019;130201;Óleos de motores, transmissões e lubrificação usados ou contaminados;1.080,00;Litro;Perigoso;Ativa
05.435.165/0001-00;AGÊNCIA MARÍTIMA E TRANSPORTES LUMAR LTDA;BAHIA;SALVADOR;18;Transporte, Terminais, Depósitos e Comércio;1;Transporte de cargas perigosas;2019;150202;Absorventes, mat. filtr., panos de limp. e vest. de proteção, contamin. por subst. perig.;1.028,20;kilogramas;Perigoso;Ativa
05.435.165/0001-00;AGÊNCIA MARÍTIMA E TRANSPORTES LUMAR LTDA;BAHIA;SALVADOR;18;Transporte, Terminais, Depósitos e Comércio;1;Transporte de cargas perigosas;2019;200102;Vidro;66,40;kilogramas;Não Perigoso;Ativa
05.435.165/0001-00;AGÊNCIA MARÍTIMA E TRANSPORTES LUMAR LTDA;BAHIA;SALVADOR;18;Transporte, Terminais, Depósitos e Comércio;1;Transporte de cargas perigosas;2019;160605;Outras pilhas, baterias e acumuladores;2,00;kilogramas;Não Perigoso;Ativa
05.435.165/0001-00;AGÊNCIA MARÍTIMA E TRANSPORTES LUMAR LTDA;BAHIA;SALVADOR;18;Transporte, Terminais, Depósitos e Comércio;1;Transporte de cargas perigosas;2019;180115;Órgãos, tecidos, fluidos  orgânicos, materiais perfurocortantes ou escarificantes [...];0,40;kilogramas;Perigoso;Ativa
05.435.165/0001-00;AGÊNCIA MARÍTIMA E TRANSPORTES LUMAR LTDA;BAHIA;SALVADOR;18;Transporte, Terminais, Depósitos e Comércio;1;Transporte de cargas perigosas;2019;200125;Óleos e gorduras alimentares;10,00;Litro;Não Perigoso;Ativa
05.435.165/0001-00;AGÊNCIA MARÍTIMA E TRANSPORTES LUMAR LTDA;BAHIA;SALVADOR;18;Transporte, Terminais, Depósitos e Comércio;1;Transporte de cargas perigosas;2019;170411;Cabos não abrangidos em 17 04 10;20,00;kilogramas;Não Perigoso;Ativa
05.435.165/0001-00;AGÊNCIA MARÍTIMA E TRANSPORTES LUMAR LTDA;BAHIA;SALVADOR;18;Transporte, Terminais, Depósitos e Comércio;20;transporte de cargas perigosas - Protocolo de Montreal;2020;150102;Embalagens de plástico;108,50;kilogramas;Não Perigoso;Ativa
05.435.165/0001-00;AGÊNCIA MARÍTIMA E TRANSPORTES LUMAR LTDA;BAHIA;SALVADOR;18;Transporte, Terminais, Depósitos e Comércio;20;transporte de cargas perigosas - Protocolo de Montreal;2020;150101;Embalagens de papel e cartão;66,40;kilogramas;Não Perigoso;Ativa
05.435.165/0001-00;AGÊNCIA MARÍTIMA E TRANSPORTES LUMAR LTDA;BAHIA;SALVADOR;18;Transporte, Terminais, Depósitos e Comércio;20;transporte de cargas perigosas - Protocolo de Montreal;2020;200199;Outras frações não anteriormente especificadas;615,40;kilogramas;Não Perigoso;Ativa
05.435.165/0001-00;AGÊNCIA MARÍTIMA E TRANSPORTES LUMAR LTDA;BAHIA;SALVADOR;18;Transporte, Terminais, Depósitos e Comércio;1;Transporte de cargas perigosas;2020;150202;Absorventes, mat. filtr., panos de limp. e vest. de proteção, contamin. por subst. perig.;775,10;kilogramas;Perigoso;Ativa
05.435.165/0001-00;AGÊNCIA MARÍTIMA E TRANSPORTES LUMAR LTDA;BAHIA;SALVADOR;18;Transporte, Terminais, Depósitos e Comércio;20;transporte de cargas perigosas - Protocolo de Montreal;2020;150104;Embalagens de metal;86,10;kilogramas;Não Perigoso;Ativa
05.435.165/0001-00;AGÊNCIA MARÍTIMA E TRANSPORTES LUMAR LTDA;BAHIA;SALVADOR;18;Transporte, Terminais, Depósitos e Comércio;20;transporte de cargas perigosas - Protocolo de Montreal;2020;170201;Madeira;19,50;kilogramas;Não Perigoso;Ativa
05.435.165/0001-00;AGÊNCIA MARÍTIMA E TRANSPORTES LUMAR LTDA;BAHIA;SALVADOR;18;Transporte, Terminais, Depósitos e Comércio;20;transporte de cargas perigosas - Protocolo de Montreal;2020;130201;Óleos de motores, transmissões e lubrificação usados ou contaminados;285,00;Litro;Perigoso;Ativa
05.435.165/0001-00;AGÊNCIA MARÍTIMA E TRANSPORTES LUMAR LTDA;BAHIA;SALVADOR;18;Transporte, Terminais, Depósitos e Comércio;20;transporte de cargas perigosas - Protocolo de Montreal;2020;150107;Embalagens de vidro;79,90;kilogramas;Não Perigoso;Ativa
05.435.165/0001-00;AGÊNCIA MARÍTIMA E TRANSPORTES LUMAR LTDA;BAHIA;SALVADOR;18;Transporte, Terminais, Depósitos e Comércio;1;Transporte de cargas perigosas;2021;150104;Embalagens de metal;19,00;kilogramas;Não Perigoso;Ativa
05.435.165/0001-00;AGÊNCIA MARÍTIMA E TRANSPORTES LUMAR LTDA;BAHIA;SALVADOR;18;Transporte, Terminais, Depósitos e Comércio;1;Transporte de cargas perigosas;2021;150102;Embalagens de plástico;57,60;kilogramas;Não Perigoso;Ativa
05.435.165/0001-00;AGÊNCIA MARÍTIMA E TRANSPORTES LUMAR LTDA;BAHIA;SALVADOR;18;Transporte, Terminais, Depósitos e Comércio;1;Transporte de cargas perigosas;2021;150101;Embalagens de papel e cartão;32,40;kilogramas;Não Perigoso;Ativa
05.435.165/0001-00;AGÊNCIA MARÍTIMA E TRANSPORTES LUMAR LTDA;BAHIA;SALVADOR;18;Transporte, Terminais, Depósitos e Comércio;1;Transporte de cargas perigosas;2021;150202;Absorventes, mat. filtr., panos de limp. e vest. de proteção, contamin. por subst. perig.;1.053,00;kilogramas;Perigoso;Ativa
05.435.165/0001-00;AGÊNCIA MARÍTIMA E TRANSPORTES LUMAR LTDA;BAHIA;SALVADOR;18;Transporte, Terminais, Depósitos e Comércio;1;Transporte de cargas perigosas;2021;130201;Óleos de motores, transmissões e lubrificação usados ou contaminados;602,00;Litro;Perigoso;Ativa
05.435.165/0001-00;AGÊNCIA MARÍTIMA E TRANSPORTES LUMAR LTDA;BAHIA;SALVADOR;18;Transporte, Terminais, Depósitos e Comércio;1;Transporte de cargas perigosas;2021;200199;Outras frações não anteriormente especificadas;1.076,40;kilogramas;Não Perigoso;Ativa
05.435.165/0001-00;AGÊNCIA MARÍTIMA E TRANSPORTES LUMAR LTDA;BAHIA;SALVADOR;18;Transporte, Terminais, Depósitos e Comércio;1;Transporte de cargas perigosas;2021;200125;Óleos e gorduras alimentares;5,00;Litro;Não Perigoso;Ativa
05.435.165/0001-00;AGÊNCIA MARÍTIMA E TRANSPORTES LUMAR LTDA;BAHIA;SALVADOR;18;Transporte, Terminais, Depósitos e Comércio;1;Transporte de cargas perigosas;2021;200108;Resíduos biodegradáveis de cozinhas e cantinas;10,00;kilogramas;Não Perigoso;Ativa
05.435.165/0001-00;AGÊNCIA MARÍTIMA E TRANSPORTES LUMAR LTDA;BAHIA;SALVADOR;18;Transporte, Terminais, Depósitos e Comércio;1;Transporte de cargas perigosas;2021;150107;Embalagens de vidro;73,90;kilogramas;Não Perigoso;Ativa
05.435.165/0001-00;AGÊNCIA MARÍTIMA E TRANSPORTES LUMAR LTDA;BAHIA;SALVADOR;18;Transporte, Terminais, Depósitos e Comércio;1;Transporte de cargas perigosas;2021;150103;Embalagens de madeira;38,00;kilogramas;Não Perigoso;Ativa
05.435.165/0001-00;AGÊNCIA MARÍTIMA E TRANSPORTES LUMAR LTDA;BAHIA;SALVADOR;18;Transporte, Terminais, Depósitos e Comércio;1;Transporte de cargas perigosas;2022;150104;Embalagens de metal;46,70;kilogramas;Não Perigoso;Ativa
05.435.165/0001-00;AGÊNCIA MARÍTIMA E TRANSPORTES LUMAR LTDA;BAHIA;SALVADOR;18;Transporte, Terminais, Depósitos e Comércio;1;Transporte de cargas perigosas;2022;150107;Embalagens de vidro;61,20;kilogramas;Não Perigoso;Ativa
05.435.165/0001-00;AGÊNCIA MARÍTIMA E TRANSPORTES LUMAR LTDA;BAHIA;SALVADOR;18;Transporte, Terminais, Depósitos e Comércio;1;Transporte de cargas perigosas;2022;150102;Embalagens de plástico;98,30;kilogramas;Não Perigoso;Ativa
05.435.165/0001-00;AGÊNCIA MARÍTIMA E TRANSPORTES LUMAR LTDA;BAHIA;SALVADOR;18;Transporte, Terminais, Depósitos e Comércio;1;Transporte de cargas perigosas;2022;150202;Absorventes, mat. filtr., panos de limp. e vest. de proteção, contamin. por subst. perig.;1.178,10;kilogramas;Perigoso;Ativa
05.435.165/0001-00;AGÊNCIA MARÍTIMA E TRANSPORTES LUMAR LTDA;BAHIA;SALVADOR;18;Transporte, Terminais, Depósitos e Comércio;1;Transporte de cargas perigosas;2022;180401;Materiais perfurocortantes ou escarificantes [...];1,00;kilogramas;Perigoso;Ativa
05.435.165/0001-00;AGÊNCIA MARÍTIMA E TRANSPORTES LUMAR LTDA;BAHIA;SALVADOR;18;Transporte, Terminais, Depósitos e Comércio;1;Transporte de cargas perigosas;2022;150101;Embalagens de papel e cartão;52,80;kilogramas;Não Perigoso;Ativa
05.435.165/0001-00;AGÊNCIA MARÍTIMA E TRANSPORTES LUMAR LTDA;BAHIA;SALVADOR;18;Transporte, Terminais, Depósitos e Comércio;1;Transporte de cargas perigosas;2022;200125;Óleos e gorduras alimentares;9,00;Litro;Não Perigoso;Ativa
05.435.165/0001-00;AGÊNCIA MARÍTIMA E TRANSPORTES LUMAR LTDA;BAHIA;SALVADOR;18;Transporte, Terminais, Depósitos e Comércio;1;Transporte de cargas perigosas;2022;200199;Outras frações não anteriormente especificadas;984,70;kilogramas;Não Perigoso;Ativa
05.435.165/0001-00;AGÊNCIA MARÍTIMA E TRANSPORTES LUMAR LTDA;BAHIA;SALVADOR;18;Transporte, Terminais, Depósitos e Comércio;14;Transporte de cargas perigosas - Resolução CONAMA nº 362/2005;2023;150107;Embalagens de vidro;93,30;kilogramas;Não Perigoso;Ativa
05.435.165/0001-00;AGÊNCIA MARÍTIMA E TRANSPORTES LUMAR LTDA;BAHIA;SALVADOR;18;Transporte, Terminais, Depósitos e Comércio;14;Transporte de cargas perigosas - Resolução CONAMA nº 362/2005;2023;150202;Absorventes, mat. filtr., panos de limp. e vest. de proteção, contamin. por subst. perig.;1.583,80;kilogramas;Perigoso;Ativa
05.435.165/0001-00;AGÊNCIA MARÍTIMA E TRANSPORTES LUMAR LTDA;BAHIA;SALVADOR;18;Transporte, Terminais, Depósitos e Comércio;14;Transporte de cargas perigosas - Resolução CONAMA nº 362/2005;2023;150104;Embalagens de metal;61,90;kilogramas;Não Perigoso;Ativa
05.435.165/0001-00;AGÊNCIA MARÍTIMA E TRANSPORTES LUMAR LTDA;BAHIA;SALVADOR;18;Transporte, Terminais, Depósitos e Comércio;14;Transporte de cargas perigosas - Resolução CONAMA nº 362/2005;2023;150101;Embalagens de papel e cartão;131,60;kilogramas;Não Perigoso;Ativa
05.435.165/0001-00;AGÊNCIA MARÍTIMA E TRANSPORTES LUMAR LTDA;BAHIA;SALVADOR;18;Transporte, Terminais, Depósitos e Comércio;14;Transporte de cargas perigosas - Resolução CONAMA nº 362/2005;2023;200125;Óleos e gorduras alimentares;10,00;Litro;Não Perigoso;Ativa
05.435.165/0001-00;AGÊNCIA MARÍTIMA E TRANSPORTES LUMAR LTDA;BAHIA;SALVADOR;18;Transporte, Terminais, Depósitos e Comércio;14;Transporte de cargas perigosas - Resolução CONAMA nº 362/2005;2023;200199;Outras frações não anteriormente especificadas;1.383,70;kilogramas;Não Perigoso;Ativa
05.435.165/0001-00;AGÊNCIA MARÍTIMA E TRANSPORTES LUMAR LTDA;BAHIA;SALVADOR;18;Transporte, Terminais, Depósitos e Comércio;14;Transporte de cargas perigosas - Resolução CONAMA nº 362/2005;2023;150102;Embalagens de plástico;152,10;kilogramas;Não Perigoso;Ativa
05.495.045/0001-06;POSTO IPANEMA LTDA;BAHIA;SALVADOR;18;Transporte, Terminais, Depósitos e Comércio;6;Comércio de combustíveis e derivados de petróleo;2013;130899;Outros resíduos não anteriormente especificados;200,00;kilogramas;Perigoso;Ativa
05.495.045/0001-06;POSTO IPANEMA LTDA;BAHIA;SALVADOR;18;Transporte, Terminais, Depósitos e Comércio;6;Comércio de combustíveis e derivados de petróleo;2014;130899;Outros resíduos não anteriormente especificados;100,00;kilogramas;Perigoso;Ativa
05.495.045/0001-06;POSTO IPANEMA LTDA;BAHIA;SALVADOR;18;Transporte, Terminais, Depósitos e Comércio;6;Comércio de combustíveis e derivados de petróleo;2015;130899;Outros resíduos não anteriormente especificados;100,00;kilogramas;Perigoso;Ativa
05.495.045/0001-06;POSTO IPANEMA LTDA;BAHIA;SALVADOR;18;Transporte, Terminais, Depósitos e Comércio;6;Comércio de combustíveis e derivados de petróleo;2016;130899;Outros resíduos não anteriormente especificados;1.920,00;kilogramas;Perigoso;Ativa
05.495.045/0001-06;POSTO IPANEMA LTDA;BAHIA;SALVADOR;18;Transporte, Terminais, Depósitos e Comércio;6;Comércio de combustíveis e derivados de petróleo;2017;130899;Outros resíduos não anteriormente especificados;100,00;kilogramas;Perigoso;Ativa
05.495.045/0001-06;POSTO IPANEMA LTDA;BAHIA;SALVADOR;18;Transporte, Terminais, Depósitos e Comércio;6;Comércio de combustíveis e derivados de petróleo;2022;200304;Lodos de fossas sépticas;10.000,00;kilogramas;Não Perigoso;Ativa
05.495.045/0001-06;POSTO IPANEMA LTDA;BAHIA;SALVADOR;18;Transporte, Terminais, Depósitos e Comércio;6;Comércio de combustíveis e derivados de petróleo;2022;130899;Outros resíduos não anteriormente especificados;209,80;kilogramas;Perigoso;Ativa
05.495.045/0001-06;POSTO IPANEMA LTDA;BAHIA;SALVADOR;18;Transporte, Terminais, Depósitos e Comércio;6;Comércio de combustíveis e derivados de petróleo;2022;130507;Água com óleo proveniente dos separadores óleo/água;1.958,00;Litro;Perigoso;Ativa
05.495.045/0001-06;POSTO IPANEMA LTDA;BAHIA;SALVADOR;18;Transporte, Terminais, Depósitos e Comércio;6;Comércio de combustíveis e derivados de petróleo;2023;130899;Outros resíduos não anteriormente especificados;167,50;kilogramas;Perigoso;Ativa
05.495.045/0001-06;POSTO IPANEMA LTDA;BAHIA;SALVADOR;18;Transporte, Terminais, Depósitos e Comércio;6;Comércio de combustíveis e derivados de petróleo;2023;130507;Água com óleo proveniente dos separadores óleo/água;1.900,00;Litro;Perigoso;Ativa
05.495.045/0001-06;POSTO IPANEMA LTDA;BAHIA;SALVADOR;18;Transporte, Terminais, Depósitos e Comércio;6;Comércio de combustíveis e derivados de petróleo;2023;200304;Lodos de fossas sépticas;20.000,00;kilogramas;Não Perigoso;Ativa
05.495.045/0001-06;POSTO IPANEMA LTDA;BAHIA;SALVADOR;18;Transporte, Terminais, Depósitos e Comércio;6;Comércio de combustíveis e derivados de petróleo;2023;130201;Óleos de motores, transmissões e lubrificação usados ou contaminados;300,00;Litro;Perigoso;Ativa
05.548.976/0001-17;D & B COMERCIAL LTDA;BAHIA;SALVADOR;18;Transporte, Terminais, Depósitos e Comércio;6;Comércio de combustíveis e derivados de petróleo;2016;150102;Embalagens de plástico;55,90;kilogramas;Não Perigoso;Ativa
05.548.976/0001-17;D & B COMERCIAL LTDA;BAHIA;SALVADOR;18;Transporte, Terminais, Depósitos e Comércio;6;Comércio de combustíveis e derivados de petróleo;2016;130201;Óleos de motores, transmissões e lubrificação usados ou contaminados;500,00;Litro;Perigoso;Ativa
05.548.976/0001-17;D & B COMERCIAL LTDA;BAHIA;SALVADOR;18;Transporte, Terminais, Depósitos e Comércio;6;Comércio de combustíveis e derivados de petróleo;2017;150102;Embalagens de plástico;59,00;kilogramas;Não Perigoso;Ativa
05.548.976/0001-17;D & B COMERCIAL LTDA;BAHIA;SALVADOR;18;Transporte, Terminais, Depósitos e Comércio;6;Comércio de combustíveis e derivados de petróleo;2017;130201;Óleos de motores, transmissões e lubrificação usados ou contaminados;650,00;Litro;Perigoso;Ativa
05.548.976/0001-17;D & B COMERCIAL LTDA;BAHIA;SALVADOR;18;Transporte, Terminais, Depósitos e Comércio;6;Comércio de combustíveis e derivados de petróleo;2018;150110;Emb. de qualquer um dos tipos acima descr. cont. ou contamin. por res. de subst. perig.;32,00;kilogramas;Perigoso;Ativa
05.548.976/0001-17;D & B COMERCIAL LTDA;BAHIA;SALVADOR;18;Transporte, Terminais, Depósitos e Comércio;6;Comércio de combustíveis e derivados de petróleo;2019;130201;Óleos de motores, transmissões e lubrificação usados ou contaminados;100,00;Litro;Perigoso;Ativa
05.548.976/0001-17;D & B COMERCIAL LTDA;BAHIA;SALVADOR;18;Transporte, Terminais, Depósitos e Comércio;6;Comércio de combustíveis e derivados de petróleo;2019;150110;Emb. de qualquer um dos tipos acima descr. cont. ou contamin. por res. de subst. perig.;35,70;kilogramas;Perigoso;Ativa
05.548.976/0001-17;D & B COMERCIAL LTDA;BAHIA;SALVADOR;18;Transporte, Terminais, Depósitos e Comércio;6;Comércio de combustíveis e derivados de petróleo;2020;130201;Óleos de motores, transmissões e lubrificação usados ou contaminados;680,00;Litro;Perigoso;Ativa
05.548.976/0001-17;D & B COMERCIAL LTDA;BAHIA;SALVADOR;18;Transporte, Terminais, Depósitos e Comércio;6;Comércio de combustíveis e derivados de petróleo;2020;150110;Emb. de qualquer um dos tipos acima descr. cont. ou contamin. por res. de subst. perig.;105,00;kilogramas;Perigoso;Ativa
05.548.976/0001-17;D & B COMERCIAL LTDA;BAHIA;SALVADOR;18;Transporte, Terminais, Depósitos e Comércio;6;Comércio de combustíveis e derivados de petróleo;2021;130507;Água com óleo proveniente dos separadores óleo/água;40,00;Litro;Perigoso;Ativa
05.548.976/0001-17;D & B COMERCIAL LTDA;BAHIA;SALVADOR;18;Transporte, Terminais, Depósitos e Comércio;6;Comércio de combustíveis e derivados de petróleo;2022;130507;Água com óleo proveniente dos separadores óleo/água;30,00;Litro;Perigoso;Ativa
05.548.976/0001-17;D & B COMERCIAL LTDA;BAHIA;SALVADOR;18;Transporte, Terminais, Depósitos e Comércio;6;Comércio de combustíveis e derivados de petróleo;2022;150110;Emb. de qualquer um dos tipos acima descr. cont. ou contamin. por res. de subst. perig.;14,70;kilogramas;Perigoso;Ativa
05.548.976/0001-17;D & B COMERCIAL LTDA;BAHIA;SALVADOR;18;Transporte, Terminais, Depósitos e Comércio;6;Comércio de combustíveis e derivados de petróleo;2022;130201;Óleos de motores, transmissões e lubrificação usados ou contaminados;60,00;Litro;Perigoso;Ativa
05.548.976/0001-17;D & B COMERCIAL LTDA;BAHIA;SALVADOR;18;Transporte, Terminais, Depósitos e Comércio;6;Comércio de combustíveis e derivados de petróleo;2023;130507;Água com óleo proveniente dos separadores óleo/água;30,00;Litro;Perigoso;Ativa
05.562.380/0001-71;UNICOM COMBUSTIVEIS E LUBRIFICANTES LTDAUNICOM COMBUSTIVEIS E LUBRIFICANTES LTDA;BAHIA;SALVADOR;18;Transporte, Terminais, Depósitos e Comércio;6;Comércio de combustíveis e derivados de petróleo;2012;130111;Óleos hidráulicos sintéticos;4.150,00;Litro;Perigoso;Ativa
05.562.380/0001-71;UNICOM COMBUSTIVEIS E LUBRIFICANTES LTDAUNICOM COMBUSTIVEIS E LUBRIFICANTES LTDA;BAHIA;SALVADOR;18;Transporte, Terminais, Depósitos e Comércio;6;Comércio de combustíveis e derivados de petróleo;2013;130201;Óleos de motores, transmissões e lubrificação usados ou contaminados;2.900,00;Litro;Perigoso;Ativa
05.562.380/0001-71;UNICOM COMBUSTIVEIS E LUBRIFICANTES LTDAUNICOM COMBUSTIVEIS E LUBRIFICANTES LTDA;BAHIA;SALVADOR;18;Transporte, Terminais, Depósitos e Comércio;6;Comércio de combustíveis e derivados de petróleo;2014;130201;Óleos de motores, transmissões e lubrificação usados ou contaminados;2.070,00;Litro;Perigoso;Ativa
05.562.380/0001-71;UNICOM COMBUSTIVEIS E LUBRIFICANTES LTDAUNICOM COMBUSTIVEIS E LUBRIFICANTES LTDA;BAHIA;SALVADOR;18;Transporte, Terminais, Depósitos e Comércio;6;Comércio de combustíveis e derivados de petróleo;2015;130201;Óleos de motores, transmissões e lubrificação usados ou contaminados;600,00;Litro;Perigoso;Ativa
05.562.380/0001-71;UNICOM COMBUSTIVEIS E LUBRIFICANTES LTDAUNICOM COMBUSTIVEIS E LUBRIFICANTES LTDA;BAHIA;SALVADOR;18;Transporte, Terminais, Depósitos e Comércio;6;Comércio de combustíveis e derivados de petróleo;2016;130201;Óleos de motores, transmissões e lubrificação usados ou contaminados;1.000,00;Litro;Perigoso;Ativa
